id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23973783,Gil's Modern Apartment - Oriente,191703177,Maria,Lisboa,Parque das Naes,38.77595,-9.09471,Entire home/apt,,2,12,2020-12-12,0.15,1,0,0,72904/AL
23978484,FLH Avenida da Liberdade Amazing Flat,3953109,Feels Like Home,Lisboa,Santo Antnio,38.72314453125,-9.149909019470215,Entire home/apt,143,1,36,2024-10-03,0.45,279,292,10,61937/AL
23978906,Charming Genuine flat Campo Ourique (Tramway 28),20145111,Jennifer,Lisboa,Campo de Ourique,38.72227,-9.16774,Entire home/apt,84,4,111,2024-10-31,1.37,1,147,22,69192/AL
23978994,Beautifully Restored Cottage with Patio in Historic Center D,175293027,Victor,Lisboa,So Vicente,38.71562,-9.12815,Entire home/apt,195,2,163,2024-12-07,2.01,8,137,23,65286/AL
23987216,"Sao Lazaro Flat, up to 3 guests",2372087,Albertino,Lisboa,Santa Maria Maior,38.71926,-9.13576,Entire home/apt,106,3,56,2024-11-15,0.69,63,330,4,66537/AL
23988219,"Villa Roma, the garden house",87132581,Madalena,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79793,-9.39538,Entire home/apt,135,4,30,2024-10-17,0.37,2,336,5,34158/AL
23991724,Blue Alfama Lovely View Apartment,121921957,Graça,Lisboa,So Vicente,38.71391,-9.12813,Entire home/apt,50,2,325,2024-11-23,3.97,4,223,68,53869/AL
23993168,GuestReady - Light and Music in Downtown,402191311,GuestReady,Lisboa,Misericrdia,38.70999,-9.15151,Entire home/apt,95,1,184,2024-11-24,2.27,23,294,35,66713/AL
24004667,Styling Apartment in Historic Lisbon!,180638047,Sofia,Lisboa,So Vicente,38.71582,-9.12749,Entire home/apt,80,2,159,2024-11-09,1.97,1,248,29,85142/AL
24008137,Avenida Boutique Apartments III,179769363,Taipas Boutique,Lisboa,Santo Antnio,38.71652,-9.14647,Entire home/apt,159,2,145,2024-10-30,1.77,4,258,30,67297/AL
24009516,Bright & charming apartment in historic centre,180663024,Rob&Chiara,Lisboa,Santa Maria Maior,38.71692,-9.13336,Entire home/apt,83,3,197,2024-11-22,2.43,10,361,31,68736/AL
24009867,FLH Restauradores Fantastic Flat,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.715492248535156,-9.141119956970215,Entire home/apt,95,1,34,2024-07-05,0.42,279,24,4,64285/AL
24009962,Avenida Boutique Apartments Duplex,179769363,Taipas Boutique,Lisboa,Santo Antnio,38.71782,-9.14596,Entire home/apt,292,2,204,2024-11-14,2.50,4,278,41,67297/AL
24010597,Cozy Home in Lisbon’s Historic Heart,78338427,Miguel,Lisboa,Santa Maria Maior,38.71964,-9.13574,Entire home/apt,131,2,167,2024-11-03,2.06,1,180,33,Exempt
24010820,Cascais Riviera 88 6B by Sol Domus - 6 bedrooms,21200870,Sol,Cascais,Cascais e Estoril,38.69842,-9.43495,Entire home/apt,,3,4,2021-08-02,0.05,16,0,0,41815/AL
24011064,"Duque de Loulé flat in the heart of Lisbon, TTL322",140893245,TravelingToLisbon,Lisboa,Santo Antnio,38.72828,-9.14515,Entire home/apt,82,1,26,2024-08-31,0.34,27,191,8,66255
24011411,Cascais 72 Garden Apartment by Sol-Domus,21200870,Sol,Cascais,Cascais e Estoril,38.69997,-9.43649,Entire home/apt,,3,9,2022-04-16,0.14,16,0,0,41811/AL
24015276,ELEMENTAL ERICEIRA GUESTHOUSE  - Sweet02,118656700,Maik,Mafra,Ericeira,38.95642,-9.40975,Private room,104,4,0,,,3,259,0,37410/AL
24018678,Casa da Ilda,56227602,Miguel,Lisboa,Belm,38.69697,-9.19607,Entire home/apt,,3,38,2023-11-07,0.47,1,0,0,68158/AL
24027844,Apartment in Av. Duque de Loulé - TTL323,140893245,TravelingToLisbon,Lisboa,Santo Antnio,38.72828,-9.14515,Entire home/apt,139,1,40,2024-08-02,0.50,27,180,3,66270/AL
24028328,BeGuest T1 Lisbon Premium Suite 11a,17263208,BeGuest,Lisboa,Belm,38.69825,-9.22507,Entire home/apt,125,1,33,2024-09-21,0.45,41,354,8,40834/AL
24028491,Modern Apartment in the Center of Lisbon - TTL324,140893245,TravelingToLisbon,Lisboa,Santo Antnio,38.72828,-9.14515,Entire home/apt,100,1,34,2024-07-11,0.42,27,197,1,66275/AL
24028876,Em frente ao Mar,3569693,Joseisia,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.67919,-9.319,Entire home/apt,95,5,29,2024-08-24,0.36,1,177,2,070178jo
24028902,GuestReady - Exclusive Apartment at São Bento,180732668,Andre,Lisboa,Misericrdia,38.7102,-9.15055,Entire home/apt,148,1,155,2024-11-11,1.92,1,292,24,65095/AL
24029023,Near Ritz & Liberdade | Sleeps 5 | Luxe  Fast WiFi,110649746,Vivi,Lisboa,Avenidas Novas,38.72527,-9.15529,Entire home/apt,118,2,111,2024-12-09,1.37,6,319,26,59155/AL
24029097,"Av. Duque de Loulé flat, Lisbon, TTL325",140893245,TravelingToLisbon,Lisboa,Santo Antnio,38.72828,-9.14515,Entire home/apt,109,1,39,2024-05-04,0.49,27,192,5,66371/AL
24031552,Dream House L&A - With a beautiful garden,176969827,Cláudia Sofia Horta Correia,Lisboa,Alvalade,38.75157,-9.13937,Entire home/apt,78,2,183,2024-11-15,2.26,2,239,33,65955/AL
24267858,Newly Refurbished Modern Studio in Campo Grande,113233778,Diogo,Lisboa,Alvalade,38.75187,-9.14923,Entire home/apt,,4,40,2023-05-22,0.49,5,0,0,25858/AL
24274908,Vila Mafra - Grill terrace,183082004,Liliana And Tiago,Mafra,Mafra,38.93782,-9.33159,Entire home/apt,105,1,136,2024-11-11,1.69,1,321,21,68460/AL
24278600,Avenida Boutique Apartments I,179769363,Taipas Boutique,Lisboa,Santo Antnio,38.71758,-9.14615,Entire home/apt,139,2,173,2024-11-19,2.14,4,258,43,67297/AL
24284932,Lisbon Metro & Pool Apartment,20060725,Ricardo&,Lisboa,Parque das Naes,38.7628,-9.10256,Entire home/apt,89,1,190,2024-12-05,2.35,2,359,41,68581/AL
24285488,Night on board in Belém and  tour on Tagus River,183171858,Paulo,Lisboa,Belm,38.69498,-9.20346,Entire home/apt,159,1,9,2024-05-25,0.12,1,179,2,Exempt
24285915,O Canto da Luisa,71192514,Ana,Lisboa,Santa Maria Maior,38.71175,-9.12857,Entire home/apt,40,2,176,2024-11-03,2.19,2,348,31,38242/AL
24294474,River View Center,5473143,Ana Catarina,Lisboa,Misericrdia,38.71264,-9.14998,Entire home/apt,58,3,148,2024-11-30,1.84,2,138,39,68737/AL
24303769,Outsite Lisbon | Sunny Room + Balcony + Coworking,159355723,Outsite,Lisboa,Misericrdia,38.7094,-9.14627,Private room,112,1,46,2023-04-08,0.60,6,242,0,18635AL
24305658,Cozy room in renovated apartment (no window),147760002,José,Lisboa,So Vicente,38.71798,-9.12427,Private room,21,5,122,2024-12-13,1.54,2,97,41,64556/AL
24309805,Frankie - The Jolly Van,183392759,António,Sintra,Agualva e Mira-Sintra,38.76647,-9.28791,Entire home/apt,180,3,1,2018-08-19,0.01,1,364,0,Exempt
24310858,Casas das Sardinhas,52484250,Ricardo,Lisboa,Santa Maria Maior,38.71404,-9.14054,Entire home/apt,91,1,235,2024-12-01,2.91,1,260,3,68555/AL
24310960,Lisbon 91 Príncipe Real 3BR apartment,108045041,Inês & Samuel,Lisboa,Misericrdia,38.71651,-9.1526,Entire home/apt,,2,27,2022-08-12,0.34,2,1,0,33796/AL
24316947,Design City Apt with 180-degree River & City Views,15650326,Maria & Silvio,Lisboa,So Vicente,38.71357,-9.12625,Entire home/apt,308,3,61,2024-10-07,0.75,2,248,4,68954/AL
24321124,Duplex in Lisbon's downtown - TTL321,140893245,TravelingToLisbon,Lisboa,Santa Maria Maior,38.71147,-9.13451,Entire home/apt,85,1,27,2024-06-03,0.85,27,187,1,38118/AL
24321993,Luxurious Penthouse Private Swimming Pool Oriente,32734948,Ricardo,Loures,Moscavide e Portela,38.77649,-9.10755,Entire home/apt,389,3,37,2024-10-21,0.46,1,218,11,Exempt
24323607,Historical Gem in Santa Catarina,17163789,Gem,Lisboa,Misericrdia,38.71107342876813,-9.1515108081071,Entire home/apt,105,1,131,2024-11-01,1.64,20,348,19,66777/AL
24325040,Heavenly Haven In Ancient Heart Of Lisbon,7610653,Fabíola And António,Lisboa,Santa Maria Maior,38.71656,-9.13503,Entire home/apt,146,3,118,2024-11-16,1.46,9,312,25,66699/AL
24325293,"Rozier Red Duplex Apartment, Graça, Lisbon",22192546,Tânia,Lisboa,So Vicente,38.72107,-9.12476,Entire home/apt,,3,45,2023-10-30,0.56,29,0,0,73220/AL
24328122,Family-Friendly Villa in Sintra Surrounded by Nature,183549119,Teresa + Rui,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79113006591797,-9.362722396850586,Entire home/apt,468,5,41,2024-09-27,0.53,1,191,9,68541/AL
24332230,NEW Lisbon Rouge appartment in the downtown (A/C),183584180,Jurate,Lisboa,Misericrdia,38.70787,-9.14206,Entire home/apt,102,2,226,2024-11-29,2.80,1,353,27,69252/AL
24332809,Picasso Apartment,183588457,Picasso,Lisboa,Estrela,38.70642,-9.16236,Entire home/apt,76,2,50,2024-10-14,0.62,1,318,2,66046/AL
24341748,RENTAL POOL VILLA CASCAIS SINTRA ERICEIR PORTUGAL,141096237,Garvetur SA,Sintra,So Joo das Lampas e Terrugem,38.9088,-9.40944,Entire home/apt,243,7,0,,,1,216,0,64598/AL
24344214,12 Double Room,17733765,Maria,Lisboa,Arroios,38.7314,-9.13306,Private room,61,2,50,2023-10-23,0.63,11,14,0,58343/AL
24347778,Studio & Garden (67658/AL),183714067,José,Lisboa,Lumiar,38.75761,-9.16788,Entire home/apt,90,3,44,2024-11-03,0.55,1,334,8,67658/AL
24348069,Sintra Casa do Pego beach villa,4506583,Gonzalo,Sintra,Colares,38.80778,-9.47396,Entire home/apt,,6,21,2024-08-15,0.26,2,0,2,65121/AL
24348311,Bica Ropers Suite,3250665,The Blue House,Lisboa,Misericrdia,38.70953,-9.1485,Entire home/apt,58,2,216,2024-10-13,2.67,12,94,12,84135/AL
24353332,BRIGHT AND SPACIOUS -- FRONT RIVER VIEW,64613320,Madragoa,Lisboa,Estrela,38.70877,-9.15426,Entire home/apt,50,4,127,2024-11-20,1.58,22,161,29,AL84547
24354858,Hidden Gem in Principe Real,157141527,Nest@Lisbon,Lisboa,Misericrdia,38.71485,-9.15226,Entire home/apt,159,2,119,2024-12-09,1.57,18,345,53,65736/AL
24355563,St Christopher Apart Lisbon Historic Center Alfama,183773664,Margarida,Lisboa,Santa Maria Maior,38.71218,-9.13591,Entire home/apt,210,2,383,2024-11-25,4.76,3,217,71,68786/AL
24357044,QUARTOS EM VOYAGE 63,34835317,Voyage,Lisboa,Areeiro,38.73776,-9.12888,Private room,34,1,34,2024-09-29,0.42,2,4,8,60816/AL
24357686,Saint Mary Apart Lisbon Historic Center Alfama,183773664,Margarida,Lisboa,Santa Maria Maior,38.71272,-9.13532,Entire home/apt,210,2,386,2024-11-10,4.81,3,263,72,68786/AL
24358375,"St Lawrence Apartment in Alfama, Lisbon Historic Center",183773664,Margarida,Lisboa,Santa Maria Maior,38.71309,-9.13421,Entire home/apt,210,2,319,2024-11-15,3.96,3,284,59,68786/AL
24363883,Cute private room,183862161,Dragana,Lisboa,Arroios,38.72289,-9.1353,Private room,,1,0,,,1,0,0,6047AL
24365549,Unique 2 Bdr Apt Sea View @ Baixa Alfama B,2284889,Lourenço,Lisboa,Santa Maria Maior,38.70911,-9.13378,Entire home/apt,156,3,259,2024-12-08,3.21,2,346,39,70018/AL
24366145,Ribamar Glocal House with Swimming Pool | Ericeira,183880070,M Palmira,Mafra,Santo Isidoro,39.00042,-9.41774,Entire home/apt,220,5,9,2024-08-16,0.12,2,269,1,59334/AL
24366625,Deluxe Alfama Duplex  | Prime Location | AC,183884678,Paul,Lisboa,Santa Maria Maior,38.71156,-9.12553,Entire home/apt,138,1,50,2024-11-27,0.63,1,279,1,66096/AL
